"user_id","game_name","payment_month","total_revenue","age","language","previous_paid_month","next_paid_month","next_calendar_month","prev_calendar_month","previous_revenue","future_revenue","new_mrr","new_paid_users","paid_users","expansion_mrr","contraction_mrr","churned_revenue","churned_users","churn_month"
Ghk2iJmzSUW4qLsmJgwOcw==,game 3,2022-12-01 00:00:00.000 +0200,48.75,16,uk,2022-11-01 00:00:00.000 +0200,,2023-01-01,2022-11-01,76.14,,0,0,1,0,27.39,48.75,1,2023-01-01
GjL6ipu28pHPFxZJPuplNQ==,game 3,2022-08-01 00:00:00.000 +0300,16.44,28,uk,,,2022-09-01,2022-07-01,,,16.44,1,1,0,0,16.44,1,2022-09-01
GOl6BQXsy0zvbvIWIoKEQw==,game 3,2022-05-01 00:00:00.000 +0300,64.65,18,ru,,2022-07-01 00:00:00.000 +0300,2022-06-01,2022-04-01,,114.75,64.65,1,1,0,0,64.65,1,2022-06-01
GOl6BQXsy0zvbvIWIoKEQw==,game 3,2022-07-01 00:00:00.000 +0300,114.75,18,ru,2022-05-01 00:00:00.000 +0300,2022-08-01 00:00:00.000 +0300,2022-08-01,2022-06-01,64.65,76.23,0,0,1,0,0,0,0,
GOl6BQXsy0zvbvIWIoKEQw==,game 3,2022-08-01 00:00:00.000 +0300,76.23,18,ru,2022-07-01 00:00:00.000 +0300,2022-09-01 00:00:00.000 +0300,2022-09-01,2022-07-01,114.75,18.27,0,0,1,0,38.52,0,0,
GOl6BQXsy0zvbvIWIoKEQw==,game 3,2022-09-01 00:00:00.000 +0300,18.27,18,ru,2022-08-01 00:00:00.000 +0300,2022-10-01 00:00:00.000 +0300,2022-10-01,2022-08-01,76.23,139.68,0,0,1,0,57.96,0,0,
GOl6BQXsy0zvbvIWIoKEQw==,game 3,2022-10-01 00:00:00.000 +0300,139.68,18,ru,2022-09-01 00:00:00.000 +0300,2022-11-01 00:00:00.000 +0200,2022-11-01,2022-09-01,18.27,53.49,0,0,1,121.41,0,0,0,
GOl6BQXsy0zvbvIWIoKEQw==,game 3,2022-11-01 00:00:00.000 +0200,53.49,18,ru,2022-10-01 00:00:00.000 +0300,,2022-12-01,2022-10-01,139.68,,0,0,1,0,86.19,53.49,1,2022-12-01
G+PCL1Jo+k4D3zpLGa3+aQ==,game 3,2022-09-01 00:00:00.000 +0300,18.12,25,uk,,2022-10-01 00:00:00.000 +0300,2022-10-01,2022-08-01,,23.1,18.12,1,1,0,0,0,0,
G+PCL1Jo+k4D3zpLGa3+aQ==,game 3,2022-10-01 00:00:00.000 +0300,23.1,25,uk,2022-09-01 00:00:00.000 +0300,2022-11-01 00:00:00.000 +0200,2022-11-01,2022-09-01,18.12,21.66,0,0,1,4.98,0,0,0,
G+PCL1Jo+k4D3zpLGa3+aQ==,game 3,2022-11-01 00:00:00.000 +0200,21.66,25,uk,2022-10-01 00:00:00.000 +0300,2022-12-01 00:00:00.000 +0200,2022-12-01,2022-10-01,23.1,54.00,0,0,1,0,1.44,0,0,
G+PCL1Jo+k4D3zpLGa3+aQ==,game 3,2022-12-01 00:00:00.000 +0200,54.00,25,uk,2022-11-01 00:00:00.000 +0200,,2023-01-01,2022-11-01,21.66,,0,0,1,32.34,0,54.00,1,2023-01-01
gPRMy8HkmaiyX+13OxuP/A==,game 3,2022-04-01 00:00:00.000 +0300,55.86,21,ru,,2022-05-01 00:00:00.000 +0300,2022-05-01,2022-03-01,,22.17,55.86,1,1,0,0,0,0,
gPRMy8HkmaiyX+13OxuP/A==,game 3,2022-05-01 00:00:00.000 +0300,22.17,21,ru,2022-04-01 00:00:00.000 +0300,2022-06-01 00:00:00.000 +0300,2022-06-01,2022-04-01,55.86,41.52,0,0,1,0,33.69,0,0,
gPRMy8HkmaiyX+13OxuP/A==,game 3,2022-06-01 00:00:00.000 +0300,41.52,21,ru,2022-05-01 00:00:00.000 +0300,2022-07-01 00:00:00.000 +0300,2022-07-01,2022-05-01,22.17,85.17,0,0,1,19.35,0,0,0,
gPRMy8HkmaiyX+13OxuP/A==,game 3,2022-07-01 00:00:00.000 +0300,85.17,21,ru,2022-06-01 00:00:00.000 +0300,2022-08-01 00:00:00.000 +0300,2022-08-01,2022-06-01,41.52,17.4,0,0,1,43.65,0,0,0,
gPRMy8HkmaiyX+13OxuP/A==,game 3,2022-08-01 00:00:00.000 +0300,17.4,21,ru,2022-07-01 00:00:00.000 +0300,2022-09-01 00:00:00.000 +0300,2022-09-01,2022-07-01,85.17,53.52,0,0,1,0,67.77,0,0,
gPRMy8HkmaiyX+13OxuP/A==,game 3,2022-09-01 00:00:00.000 +0300,53.52,21,ru,2022-08-01 00:00:00.000 +0300,2022-10-01 00:00:00.000 +0300,2022-10-01,2022-08-01,17.4,38.22,0,0,1,36.12,0,0,0,
gPRMy8HkmaiyX+13OxuP/A==,game 3,2022-10-01 00:00:00.000 +0300,38.22,21,ru,2022-09-01 00:00:00.000 +0300,2022-11-01 00:00:00.000 +0200,2022-11-01,2022-09-01,53.52,29.34,0,0,1,0,15.30,0,0,
gPRMy8HkmaiyX+13OxuP/A==,game 3,2022-11-01 00:00:00.000 +0200,29.34,21,ru,2022-10-01 00:00:00.000 +0300,,2022-12-01,2022-10-01,38.22,,0,0,1,0,8.88,29.34,1,2022-12-01
Grpkzd4XIHh+ZbTMNxnUGg==,game 3,2022-04-01 00:00:00.000 +0300,35.55,30,ru,,2022-05-01 00:00:00.000 +0300,2022-05-01,2022-03-01,,41.88,35.55,1,1,0,0,0,0,
Grpkzd4XIHh+ZbTMNxnUGg==,game 3,2022-05-01 00:00:00.000 +0300,41.88,30,ru,2022-04-01 00:00:00.000 +0300,2022-06-01 00:00:00.000 +0300,2022-06-01,2022-04-01,35.55,14.49,0,0,1,6.33,0,0,0,
Grpkzd4XIHh+ZbTMNxnUGg==,game 3,2022-06-01 00:00:00.000 +0300,14.49,30,ru,2022-05-01 00:00:00.000 +0300,2022-10-01 00:00:00.000 +0300,2022-07-01,2022-05-01,41.88,17.16,0,0,1,0,27.39,14.49,1,2022-07-01
Grpkzd4XIHh+ZbTMNxnUGg==,game 3,2022-10-01 00:00:00.000 +0300,17.16,30,ru,2022-06-01 00:00:00.000 +0300,,2022-11-01,2022-09-01,14.49,,0,0,1,0,0,17.16,1,2022-11-01
gT0iqDKuIXNm4ceMd9eZ1A==,game 3,2022-07-01 00:00:00.000 +0300,92.19,20,uk,,2022-08-01 00:00:00.000 +0300,2022-08-01,2022-06-01,,57.78,92.19,1,1,0,0,0,0,
gT0iqDKuIXNm4ceMd9eZ1A==,game 3,2022-08-01 00:00:00.000 +0300,57.78,20,uk,2022-07-01 00:00:00.000 +0300,2022-09-01 00:00:00.000 +0300,2022-09-01,2022-07-01,92.19,49.95,0,0,1,0,34.41,0,0,
